,Name,Links
1281,"Apple iPad Pro 1st Gen. 32GB, Wi-Fi, 9.7 in - Silver - GOOD Condition (R-D)",https://www.ebay.com/itm/173448711025?epid=216584923&_trkparms=ispr%3D1&hash=item2862594b71:g:kpcAAOSw44BYGsKQ&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjpF9HX8ewtdQ9sCQ7JGW2fNCuziOUzZrcAMmNvUkzJeIV4HnY9DDk%252BN5iVnW8N%252BqZRa3xkgKTxKmuEubBMuDF28dAE91VQ%252BLM4J4X0FI2I5BELpTGw9Vo5oORvi4cqJx1IOxQDLsP5gjP5xTeLg5nJSFIwNdquB1LpmhFNKJk9SZniUHMk5wecj2Q9p%252Bxvnuu%252F%252B4LoW2KBb8Zun3Q2vnVWq50hf7R%252Bf7R5BmEn%252BIfFXpkVni2qEFUqmMJJjmZfP5Ra%252FzsbTj4NRX5ZX5YKNrGlbO6qjaNVPBaCstIeFNy0MVPUjHldc5ht56KldeininkR%252Fri%252ByouB%252FLM7%252BK8a%252FDEuw3hJY%252BWvp3ygDDxo0mgQL4deJdkYXUuusLmpDOCkdQY3LPbo5pzi94Zl3C7%252Fwvf7V5EOs7cnUdFvdt4AHH%252FcQKBc7TdBnNrKk4FIMCpZW13kL2MxObl%252B2cJt%252BnqzT3YfUsqC%252Bpge2nfcfVUfgrjybHax64P4D5C1FrWQuJV0NU6HU7S0PPADu6KSJZvYxVZ%252Fb0PTXkrx8rUv3kia3nhHM0gO7LmzO6i3Kz2eX3kO9A7Vo%252BufiQznXQwPyqCoL%252FC7UVIhBErBQdYtnIGpbtJ0GhE0ejwhtnuGaQcq0yxNzxj5uqYhMRvi9r%252FMJU5y0iZMncOVD7xwOP9%252BvuNiH%252FMMOzj7tDKpHZOPk1nM8oym7jgctN8PxtklsuwwhNIfPvq2%252BIlq6WwkRVjoc%252Fnzm%252FhhrtBI%252F7Wde4RP3eiYn%252Bky5ytcGJF5hsuQSfJLbFqcxxD1pZ40%252BwvjBlbwmG1cGGcjSP%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1282,"Apple iPad 4th Gen. 16GB, Wi-Fi + Cellular (Unlocked), A1460, 9.7in - Black",https://www.ebay.com/itm/334315034088?epid=242499360&hash=item4dd6ba95e8:g:m9oAAOSw~i1h-zO9
1283,"Apple iPad Air 1st Gen. 16GB, Wi-Fi   Cellular (Unlocked), 9.7in - Gray ",https://www.ebay.com/itm/154851385515?hash=item240ddca0ab:g:HjUAAOSw8fliDH26
1284,"Apple iPad Pro M1 5th Gen 256GB Wi-Fi + Cellular 12.9"" Silver Bundle With Pencil",https://www.ebay.com/itm/275170749905?hash=item4011746dd1:g:554AAOSw3RpiDU2-
1285,BRAND New Genuine iPad mini 2 - 32GB|Wi-Fi | 7.9 in- Silver/Gray/Gold Expre Ship,https://www.ebay.com/itm/324171697357?hash=item4b7a238ccd:g:uRIAAOSwOapet3b1
1286,"MY3E2LL/A  iPad Pro 4th Gen. 128GB, Wi-Fi + 4G (Verizon), 12.9"" - Space Gray",https://www.ebay.com/itm/165299069311?epid=17037944703&hash=item267c97a17f:g:-GoAAOSwwpth7wl6
1287,"New ! Apple iPad Pro 32GB, Wi-Fi, 9.7 inch - Space Gray - 1st Generation - Great",https://www.ebay.com/itm/163967279829?_trkparms=ispr%3D1&hash=item262d3622d5:g:piMAAOSw6zheNmvB&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRvEMedGt1l2ybKJp48ygiJknaVPmJ%252FsqtelABLJUjenydoZ7NvTRPPGEyNpIk0Ztnou3C8hE6P2MSwjx1zaQyxQOrwgPf%252BMS2DGNKcCFbQaVkP1MzkjSYpHcUeqmMINMVFMgPaUN03AOJ0vksK4g2BYkdZNCtcvM89vJXtO9hRbwSPo%252FXzxibSWYjpQ8EL9ziI0azSYrbj1Nk6qijpCQ2KF2YI8p0MitZ07WpglqxrHcIYJjHo%252BiuC622N%252FT1IniT9Z5WlVJJq2DQR4X56iN%252FPn7l8OA%252BvE%252Bul0yZpjocr5eiDfuS5APYN1dIoCgf1cNvNBS6aGue3KYNMm%252BxwkEFGuAo%252FY8oDoBjuhnWKGPFz5cb4K0KqiUmnRZV%252F6ztVJCshHi8ERu3wWjGGVom8NkzpxFbl7x4lHxJ989IHjcQ9g3Z%252B6myULPD%252B29ZM%252FdePYzeS0JHjjMKld1aVCVggSzUJuNT6y3j0N07z0q7FIMYAjnheCRZ8KoYHnJMre%252BNjYJIckkkNAq8e1c1G5NZvXykboEwAOWutvnMN2PY%252FAWwbKjWrV8j1i6wUS%252BeirppYdsrAqdP%252FwKlJoWYGDQ2Zpf6tOJdWrROaAZTAnHWgVEQoZZGHn55Vt7QaD8cXZjdjUlUQf5QZFbUUyAJ7s%252B4BDCMn0XmBq%252Bdi%252FOO7urZBPrTCG0uMkIru2Hek%252BfTXddvbhotMLucoG8jSeChg45bBlYKqzAu2c00tuoqgoPwt7ZI12YbpTsNNuqqH79xh9NsHtTNsLp3QWZkNL1R5GTEsMV%252B4dyVd5QvzKY%252BhVeTaW4CWgA%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1288,Apple iPad Air 1st Generation  9.7'' Wifi Only Tablet 1st Gen Very Good,https://www.ebay.com/itm/362981915452?_trkparms=ispr%3D1&hash=item5483687b3c:g:tfsAAOSwbWNftBZg&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS5%252FLJbfonbQUYd49AU1AJY93lg%252Bs%252BF%252FCj%252BlW8YR2HlWZAIMxGmYe9566yYNVeUpX66e%252FYYbzFdfnOTacniTNbBvSPW9OYQILME0DKbg62gwDjNkfyNQKVXSKY5%252BDKsn0KleNoU1ToRoZKmqZW7zSVEsHMlcLSNcTSig9OKSRrEKAWLwK7OaFp8W1FsApnG885ZwLZMVTc9K1zB6FveIxC2bE8yjVNmdGCEyfnm30Vz9f3DWiJl71um%252FmHN9oOYJEnLhDvIFRBZEbzGKlF7N%252F4t6R79yARJx%252BcYz%252BPlPJh17vXiuwiFlJXeKOtkRH%252FsomD%252Fob4hBfWnaiLF6q%252By0NBMCoX%252BaTS9gNIcwMc5lGs19GqhptLXAKBQjng2dKI3I4jblehAVnRPTys%252B%252FO%252BB7y5l2KDWP9bY12c%252FMWIDUSuQgRf6EUY0rxhwqr9cvDieMELAz8qOsoHEpBE83zLOkudCsgr53yNxsb3fFtML%252F%252BMupQRLc4s2t%252FWgXTAEizfm2%252B0j5zbIxMr%252BjmR9%252BvSvn%252FFAMVx3x6xTQiFn1kgT56MpVeitMajvtf%252Fsgf9rnN2XDEggI5cn9OP7s2nAZ7R1aQP7FoFihl942lfYwaBXV8p%252Bg6AYi6xrMBqHVYfWXN3E4wuRuG5QYudVazRk4i3c1rEdTQgy6QXYmpe6622PMRamLZjST8VgIz5AqoAmE%252ByPkz3KPeaJnjmBvW6Z5B73Vh1RA45DhkqufDMhmub87aDRY9ce1zzN6QOPYDyYv4BsGzfSgLZX9NsSwtm%252BV8mlxRwTwmZYUBDLRO7EC4JEJwCT1dLLgAtTd5cNeD%252FT0lEuhK5%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1289,Apple iPad Air 1st Gen. 32GB Wi-Fi 9.7in - Space Gray Great Condition! ,https://www.ebay.com/itm/294182287172?epid=170330392&_trkparms=ispr%3D1&hash=item447ea17744:g:J9wAAOSwyo9gkDcP&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252Fwocn770hnih0B3mVHNZ5MojEdKZmG5CPSpp0bhulZ0YTx4uCALtCFW87EzNi3thGHpR1Sd1j%252FWI5qO7k741KxAXg7TvpWStA2bRUx0m5ck8Kk0JVtjiSoaNZNkNosgX%252FkTfELTDs9MEY94X7gYo5ugVrp7%252FiHW8icTPcAyIggdAYvT8f0j0oULgC7Mbx9AtO6xDycdsPYr4UqfCOurrncNMv6jaGB83qblEqqHMg3xcK2kgSJOH1oJ31qHI%252BVirIwRNoOpPmVBq6jydhI7Kk9ZWpCOtn8TlhmjdrE7i1xSc2U0DOBf6%252F2ipFnMu%252B3WGQEvtjBWq8Q8x8r%252BFOwxFzpYIVlYyK8F8uU8uEhd9nNEkf97AiRKeDX%252FCXYV5xaqR%252FOQTWIPB6duO8JnOgVLErh9PlwgtFoaPkt0ta9JR8nxlQ47dhIu6BvxNr2CHQGyo4y5%252BamyoceESz8FoOwUaxHS%252BE9X%252BK9Kw32pdy79hwVAHaHnDDu8RZ7Uu0079UFsHwCsbnZzQ9NR%252BcdVJr3PCunLpWwMw77YcXd61O2DnDmq6NpATfnHkGBaMY6Nc0LE0QjsBC7qeAzPWKks5YAkX0TCbkPrHjNcn9i5dmaImUbZBbKEUOqPIoc8JYpbl0vmGiW4d4Bz925z%252FPmyFjker02kApBUgBCZAgPHwRYQeZ%252FWiOzKbjiFeb2RLEB8tvHQFor%252FnH%252FVGEVnMIABb9Rq%252BeJgrQAvW2ONg%252FXN42ifpuJOFJf23skRVgqq12lbZ7392ihdVYdzkbkhY1ZGSwRn0M9d6My%252FH9Qo83uOybzDyGXVyFyfro021wHuCslKkDu0c%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1290,"Apple iPad 5th Gen. 32GB, Wi-Fi   Cellular (Unlocked), 9.7in - Space Gray",https://www.ebay.com/itm/325051030626?epid=235281183&_trkparms=ispr%3D1&hash=item4bae8d1c62:g:i6gAAOSwWN9iC2nn&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSvhAqMt0wg86xg8aAkgjQJD6RyXg0drDusllGpSO4pqBXLOGk1Rkr4sZCnDVQd8mmDVg3McaSRqQfkgcwsfYqn1BU0GV7TsfemAh7nYL4kG27wxvJVuu7FONzrw3IQZMUGDAdO0%252B55rnGuEaUUAuWVYYhRHIf8BUMlncMt1FAXyFtb2ZCPNTwJmY69I9kWhl2orFsSx%252FvapiZRzB2USnRWvP6KaEp2Uh40VujN4VN0pbzUy2wg1er27ZDG%252FS5nU020R04TyeBQeFQe%252BeTszyYL6L%252FKgsf8vLwfWJqTEkX0XoRSxZuGjGM0bCdrtHGbZ4d3L49dyi9YEQPzb%252Ba8qmSDND8TlLmpQx59Yb5NHZjvqxjI4ysXfhk8mKECDgABDu0Rcfz5pUiVudcX7XWuFKCtyRT1oiPpdMMFrfjIQ473Gi44UZgivXs4r0zjoUb4VITNxY%252F1S1FwP33siPhe0ZDsmztt0vnbIN0s%252B%252BJQUAe4wLkvW7xcBSEvvKmOg4hOyZ3OuPY8cqC3zOdGUZ7%252B0jbFVo5bWkRf7V8X7tKzfCp77HkfTXFhqJKtUUhju%252F%252FJdIziohBjN5ndh8smGhzfObWUNbJaUKdWZZBRpMn3zolYZpaSVE8VTe%252FA1nrakiScn4vkBk8mNd5R6iouqdlB1%252FeNKyDKw0JuenQd%252FZpi8YGuGEQ4PVQZtAzUTWw1pZ7afELu5EfJrnezx7Ez27JmJpZHO8pfsXX%252FuriOolnbe2nYSrzUT%252BfluUiLq8fBChid%252B27UTcNhBC8d4Se1tHmTEu1y1jB5Z2AdOqn52t6WeO5UpWXEwsBEWU2sd0frs%252BJ7MVa%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1291,Apple iPad Pro 12.9in 🍎 3rd Gen 64GB Space Gray 2018 Wi-Fi+Cellular Unlocked,https://www.ebay.com/itm/353904701261?_trkparms=ispr%3D1&hash=item52665d2f4d:g:UigAAOSwDvNiBZ~L&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd0ReTLyM7cxPnI6zs468EMcOJIAW8mEybH0olPmu6zqmF5dBuaebKMll4OxepjBkhcG%252FBjl7%252FGwi%252FJnhAAD8TA5rT3AeX%252BjtfNNgXWs4eV52Jofz2DSMt9wZM2YwfYaCOzL0y9%252FLKcuLPV8tG8MUilOf4DQbccxjMJikFbJA5Tse%252BdSuoji3ajSkXF%252B3ZzRX97DURhTs2zVs43liIiwdXUooKDqp6Ym1EnSCw%252BUQTx9rV8eHuXZ9jtoD6bAZvgKitQSh08Z52hTPLIwvNe03FR3oMz7GV1BRmSXZbXoiMnHvpEJSU4F33Lj5PNPrbj1nYbHtBqd%252BZLe9nAtzL4ZYfrBRutSwiTfmfLpt7IvG%252FshBlNOWvr80Ddyu5a2K4lh0bjqybC9rkziWBJN97FenHz6OipeA9Dhi6HAnUBeSRSstlsxqf4fXtFlLMP3N8XrsAk0ZYU8Edpbz%252F%252Fym1lGmI6D5tTLjRMcqTussHoxkhUJANwBnlm%252FPaRR04SBtf3LQa4HA3Ml21DQqY3f5ju%252BJWvmNjdyH%252F37kXNfM1Cdub8DrsvMpUb4nfTo11kRuqdhvmatRoRc0GgT3kfVRPtM1kwG7CtMQmx4SnkGOgabmxIaOkDCsB%252FE%252F2Q%252FghVicQvAzKBndkVhoyiHMy1BNJrNnreMydqwF8BQZNwvnXlz5qBpHrVXKPhjur6Vx3iUEYVI5R5RgY2hiMzCKN2iTbQFl8TKvarAAn%252BY5KoP3SXgXyqtttTgG71OOpNA5xIQpFIIQOI1cm18FxLZECV3klEgUCJeIHQMD%252Frcymd1hNOGXsnKyRjR2GjpxMQwTzNtCxZAa%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1292,iPad Pro 9.7 Wi-Fi 256GB Rose Gold + Apple Keyboard + Apple Pencil (1st Gen),https://www.ebay.com/itm/125156724743?epid=241770091&hash=item1d23ec1007:g:JFIAAOSwCeZiEFvr
1293,"Lot Of 11 Apple iPad mini 4 128GB, Wi-Fi, 7.9in - Silver (CA)",https://www.ebay.com/itm/203836528884?epid=242054223&hash=item2f759a98f4:g:a6cAAOSw4pBiD8DV
1294,Apple iPad Pro 12.9-inch (4th generation ) Wi-Fi+ Cellular - 128GB - Silver,https://www.ebay.com/itm/393940959676?epid=18037474853&hash=item5bb8b601bc:g:jjAAAOSwkxZiDYzP
1295,"Apple iPad 6th Generation 9.7"" A1893 32GB Wi-Fi Black Touchscreen Tablet",https://www.ebay.com/itm/165341625021?hash=item267f20fabd:g:9IEAAOSwDFpiDpCS
1296,"Apple iPad Pro 5th Gen 2TB, Wi-Fi, 12.9 in - Space Gray WITH MANY EXTRAS!",https://www.ebay.com/itm/325059452974?epid=28045909176&hash=item4baf0da02e:g:kDgAAOSwg2piESRg
1297,Apple 1st Generation iPad Mini 16GB + Wi-Fi + Cellular (Verizon) ~ Pre-Owned ,https://www.ebay.com/itm/115257257138?hash=item1ad5de2cb2:g:~N8AAOSwzbFiEBmw
1298,New Genuine Apple iPad (6th gen) WiFi 32/128GB - Silver/Gold Supports Latest iOS,https://www.ebay.com/itm/324818093844?hash=item4ba0aac714:g:VFAAAOSwSQxet3b3
1299,Apple iPad Mini A1432 16GB WiFi White In Excellent Condition,https://www.ebay.com/itm/115254883294?hash=item1ad5b9f3de:g:CekAAOSwbrhiBPeB
1300,"Apple iPad Pro 3rd Gen 64GB Wi-Fi 12.9"" Space Gray GREAT Amazing Condition ",https://www.ebay.com/itm/304364577333?epid=3025334839&hash=item46dd8ae235:g:W~0AAOSwm21h7E7y
1301,Apple iPad 6 - 32GB All Colors - Wi-Fi Only,https://www.ebay.com/itm/165341949075?_trkparms=ispr%3D1&hash=item267f25ec93:g:IgkAAOSwrmRiDr8A&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRgdqFWyBltkzhS7Ge8fTRL%252BdZ4SwbgyycQebw9zs3rO0jC%252Bg8rrVo5VE%252Bt4NardguUNGsa9NLYXqw7E3fuLqP6kk9OebX7RPauhNPSAdpO2NLGGmRxO%252BW1PiPDGYcUY54%252FHsTW%252FdsJKlIWQ6sbvbvBLiHA0EADT3A7Guuk0%252FgHNe%252FX9mzdQO728ZZEiVpyU4z0ukLwsDIgq0pNfpFyYxk%252FAn0fWNWNcasEU0MPo82EmLWVBdv0hsRlnyZ4VwCHx5WkxG%252B5193nvCOx8erLm7nF1LTuCa82GyMVXyJkjBdWz9QNOVU4elFoyYeLU0E50q58ju8PjLo2ckMhVFpybrupKn68yofKh%252BPvDca9CvzaXGK7NFE9HXamr%252BSj23XKE92Pg5cavyper5Gw0W4xvNnJcRKFdjz6zTH%252FSl285gcnFTdPENtqbIpER%252BNPC7QD6Qj2pCPo8BE%252FN1i9%252F1GbdJALOKnpu4ricYFmGdY%252FSu19x8sjomieaj50iYXVTyJ2XDgikGqLjBaowIMnvps7bcvgGjAAsHkrgy12phqVpHkxXm3tS813FNbQYGwl9R%252FIRao%252BUkaVAE37%252FkY1X9w3xqSKjEecWN94FTCNBWcLmwrsi4oLxpaVRpMvgG08gE2bLrmlFFsTRcLUuokBjL2OChezV%252B%252BcJnlz5v9lir5LTiBqo3GaJ%252B6VFcY3kWKbNrrOdajDNt60FHPowb%252B%252BNNQt%252B5qnOD5SCeSXjkr%252B6DTOTS94bAbdADDgQx1BO821RaX9fmKinH2ykacc7Sy4DwcRDSNmGbiZCtA1l5PcOWztsEXlDt%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1302,"NEW Apple iPad 2 16GB, Wi-Fi, 9.7in Display - Black",https://www.ebay.com/itm/264125111964?epid=103127916&_trkparms=ispr%3D1&hash=item3d7f155e9c:g:rKUAAOSwjMtcNVN1&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBh0p5UTjGMh2%252F03ej9qndIKdYEDe2fe6asJ9FNqof7FdfwYcstJpYKb9ycAO8MguxPwiuFG6ovaj0gjIwKhm6y67Sg%252BSjYSrvhHRKQi50RwBNu2kRr2b6xI2Jci%252B6B1n%252Bbu%252FQKUHvzqM%252B5vclvLK7L4gzA5tVtNFLAquzwHWcsSw7dshxQKjIpinZwYylFQlkV%252B9yZVlEEUF6JamyU%252BDyjLwRlunCOIsMh3%252FOYhhZTBXqCa3HWJucKeUTAViKfZhsGY99A4JunnK74Wy%252F6xc3oBlpKjPRWxDlKVFIwncWhmt5jcAMHXsyANur3wTEi6oPP5ufUJ0wk4wnNjgGSwNNzcFjXbKLUVemkxEoeosRt7i%252BwyRFRwqbF62%252FjGAN3u0b33LrXHOFd%252BD52O7b01F3vbGBp1nwxrALr%252FXW67HvTm6X%252B3DgFy2otI6y7WVPc0T%252FMLy4fbZHuKNKbmErWLRYOb4%252BAibv7dngQIrR27RUtp2cyqRZW9tFeUA%252BbE6SnvuNMZ4%252FmzSyXLtMLqBflT6uOMnU%252BziSgER%252FGL8o26c1MpNIvZ1zARospfWK8SH3EZJ5YSl5Ka7ZWG9nxErQ7x0uJoWs4cb2AZD%252BNLILUS1R0Dqu83ksoXgFV8RsXznf2cLGLlDSK7kn7XFi6rvw3mYsV3EgiHow2XGZT12MZxFqQFk3zt2NK%252FfljFX7YaswwyVDNdMPaEnMkcm3OsjxXsuyBrD9VUbcx9QkTNyqQfDBmMB6yVHuTTQ8tkL7dO2Vw%252BsXF04%252B%252BRUVuXQqom0jmuhdDxnl9S%252FKxG3NIDf5EL9RR1ES%7Cclp%3A2334524%7Ctkp%3ABFBM4Pe0m-Nf
1303,"Apple iPad 4th Gen. 16GB, Wi-Fi, 9.7in - White - reset / ready for new owner",https://www.ebay.com/itm/304361893552?epid=241885060&hash=item46dd61eeb0:g:P2IAAOSw16BiAMIm
1304,"Apple iPad Air 4th Gen. 256GB, Wi-Fi, 10.9 in - Sky Blue",https://www.ebay.com/itm/125128148721?hash=item1d223806f1:g:tFoAAOSwwJ9h6d58
1305,Apple iPad 6th Generation A1893 128GB WiFi Gold MRJP2LL/A bad home button - Read,https://www.ebay.com/itm/224846890068?hash=item3459eb4454:g:QKsAAOSwzEdiEV2I
1306,"Apple IPAD 4 (A1460), 16GB, BLACK, AT&T",https://www.ebay.com/itm/234424058304?hash=item3694c341c0:g:4dAAAOSwDEph~Vfj
1307,"Apple iPad Pro 3rd Gen 128GB, Wi-Fi   5G (Unlocked), 11 in - Space Gray",https://www.ebay.com/itm/384735026884?epid=16045902800&hash=item5993fe9ec4:g:dDgAAOSwuGxiCq6V
1308,Apple iPad Pro 10.5 inch 64gb Space Gray A1701 (WIFI) Reduced Price NW2227,https://www.ebay.com/itm/284604967149?epid=238060921&hash=item4243c728ed:g:674AAOSwh0xh3get
1309,"Apple iPad 4 (A1458). 16GB, Wi-Fi, 9.7"" - Black ",https://www.ebay.com/itm/255391325284?epid=129518645&hash=item3b76825c64:g:6zMAAOSwljxiDnXM
1310,Apple iPad 5th Generation 32GB Space Gray Unlocked Excellent Condition,https://www.ebay.com/itm/274407693149?epid=235281183&hash=item3fe3f91b5d:g:7xYAAOSwpZhe88Yf
1311,Apple iPad Air 1st Gen 32GB Wi-Fi 9.7 LCD Space Gray Very Good Condition iOS 12,https://www.ebay.com/itm/154852547589?_trkparms=ispr%3D1&hash=item240dee5c05:g:bUoAAOSwTYxiDTjX&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0LTpLO6efrGj3zka020etF%252FkN5vCcrKdvXMbwLfJH6aXfVbc%252BbWxyEUL3qqHfmIq7bNvRgzR8pcMxf9VDof3oMznc6KgJoNZPA724g6eeyrPLJ%252FxwHwLXVKkDLD0esrKmrvwtXGH9Ocn%252BhDcxve%252B2B0OMAVtQjJURv69k1GcWtUEwT6uBL1CSgL5T7WwXr%252BGPYPQwBZxk%252Br8pZaOUytXQauRN6xQ6HkTP%252BG8hPG9wGTCPo%252Bd3458ipMudwuHvBi1sEEklfAQOaE%252B7uqaH0u%252FHaYbAxuGNucWlor6KXPEDEK9qUaN6HYHF6VlkzsvPwfBHkeyl7cwCev6FSrBAtCtmgVKdoaJHpj3GSPlsXYTSgoaJe%252BgmI2LG9B6X0MSh3VkTlQT2gzHeZlWmAXJ%252FCQH1QYruqnAsT4V7%252BqTS%252BDZHA%252Fj%252BhzBpouIWpRWLogwwN7bN0Dr9GyOt%252BGNWmHWim09uLmqs2QAJ9vJFJRV6XDc23AaaoDeYKyPvcGNVP0XPxp9A9%252FAxiSnTAwkvy0W69MVH3M%252B3D4fAhIfba58flaqg8lnRPuhyQyKE0ozRj1i2ADOa7ni9JtkMhp%252FvYsLaLmHr%252FFrXw7r5TwVdLB5F0zhuD0GFAr0eyOMR8zqElkHzsLkZ3ve2hhzASwRlJdmW4bWQiv4S73BmbOGXs8alp2YSFIal8Vau617HMwEyXo3Q6PZG8VC0v8Q0XpDprrysnBke%252BOwXUjkYidx0JpluBTFxJaDusTPjm19s1xlXiGrYtdf1Okq7s5byEoXGymguzaSp6X%252FN1VwyaIy53DUEzR8sSQA%7Cclp%3A2334524%7Ctkp%3ABFBM4ve0m-Nf
1312,"Apple iPad Air (3rd Generation) 64GB, Wi-Fi, 10.5in - Space Gray - A2152",https://www.ebay.com/itm/185216166988?epid=2301649894&_trkparms=ispr%3D1&hash=item2b1fbe6c4c:g:gbIAAOSwLWNhumf7&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtKL%252FAd85WlT6ThG9qywPV9LGL2Gna%252FmhyZB6iRATsdlyi0vsapnQfXr%252BEym9On9oSSH1YHI0SBIDaWsBei2mrlkQXxQjhACCiTXnF2u25Dra6g9GSwFagUU7eKS18Ze81bn8Wgelx7kwiqoS2z5kqwZGRAG5Mz81JFXGgrJ5aOSAH9Ef228tMv%252FHPDpvpUeaafF0tqJEqcIyPlBXx0%252BuSg9jATWVs680iBw5YBBCrVra6NXRumTnRjoaNi6W5gfaOIdEtSHsWlFYEHcKMmvRpFpXeFITW1UJm8gexe%252BmDc9QzCqx3IXy1r2eqit0inQqs0GUu6qMa3doPOdDdNOExF7Nuhrhg70TAdmMafrMZP7ABPwBHpEP%252F8T6a69bjZZvqr6j8sG3CyIxKUCTdVDeqv6gAiwD%252FZxLSZ2YAsg016m9ONNHvJRXE9iXitG3j75OxaanVPa8implFBruGw2wK0FFWCqU6bgPwuRFBjDkdIWf8VfbId%252Bbtp3Gt6iUla93v%252BL2zLKFAnp%252Ba6kqWujlOX7b2RCpJzRpmjAc6%252BnBc585PsbzLA7P7%252BFISEZ5%252BwIlTnSDC79I6Fsh3kGuIpqHiDTVzqszQ7FsSoHAY%252BmhS0QVfDR8oWdt5C9uPm3Nfq%252BeiYYtlIwVAmv3FPsCfMRUl3YoWHKDUq60yNj%252FBo%252FYj8lMgww4gSlS34EPTKb%252Ft%252FoL0nkVATUKGAVP1xAYzlPKCWuh8ll463GOFgl8LwKYyJ42D49xrTTw49ivFF4n4Q9OnlzUt%252BU%252Fr3LlFopgLkuSbXpg4k2ik774%252FCQczgHQKfh%252B%7Cclp%3A2334524%7Ctkp%3ABFBM4ve0m-Nf
1313,"Apple iPad Pro 3rd Gen. 256GB, Wi-Fi + Cellular (Unlocked), 11 in - Space Gray",https://www.ebay.com/itm/115255680538?epid=17025330101&hash=item1ad5c61e1a:g:GLsAAOSwMJ9iDpJE
1314,"Apple iPad Pro 2nd Gen. 512GB, Wi-Fi, 12.9 in - Space Gray Works, Blemish 1M",https://www.ebay.com/itm/125142713444?epid=238060941&hash=item1d23164464:g:Ic8AAOSwh5ViBYck
1315,"Apple iPad Air 2 (2nd Gen) 64GB Wi-Fi 9.7"" Gold Silver Space Gray - Good",https://www.ebay.com/itm/133830181167?hash=item1f28e6812f:g:wVAAAOSwKCRg~xuC
1316,"Apple iPad Pro 2nd Gen. 512GB, Wi-Fi, 10.5 in  Model A1701 Gold",https://www.ebay.com/itm/334330141181?epid=238279313&hash=item4dd7a119fd:g:hPMAAOSw6RRiCu~j
1317,"Apple iPad Pro 1st Gen. 32GB, Wi-Fi, 9.7 in - Silver",https://www.ebay.com/itm/154858484048?epid=241929837&hash=item240e48f150:g:rO8AAOSwhmpiEYAt
1318,"BrandNEW Genuine Apple iPad mini 4 128GB, Wi-Fi,7.9in Gray Supports Latest iOS",https://www.ebay.com/itm/322873546822?epid=216598788&hash=item4b2cc35846:g:xG8AAOSwsFpaBPl4
1319,New ListingBundle iPad 5th Gen A1822 Wi-Fi 32GB MP2F2LL/A Space Gray w/ Green Case & Power,https://www.ebay.com/itm/304365930982?hash=item46dd9f89e6:g:974AAOSwudJiEp7t
1320,Apple iPad (8th Generation) MYLC2LL/A 32GB Storage A2270 WiFi Only Tablet,https://www.ebay.com/itm/294751409656?epid=17040887235&hash=item44a08d95f8:g:LJoAAOSwFEhh6iYC
1321,"Apple iPad 7th Gen. 32GB, Wi-Fi, 10.2 in - Space Gray bundle ",https://www.ebay.com/itm/165337099132?epid=4034210179&hash=item267edbeb7c:g:iskAAOSwPPFiBwU2
1322,"Apple iPad Air 1st Gen. 32GB, Wi-Fi + Cellular (Unlocked), 9.7in - Silver (CA)",https://www.ebay.com/itm/125150726883?hash=item1d23908ae3:g:IAgAAOSwrBpiDB5s
1323,"Apple iPad 2 32GB, Wi-Fi, 9.7in - White",https://www.ebay.com/itm/134004154617?epid=103153270&hash=item1f334520f9:g:AHAAAOSwY9xh7tDB
